conferenceGames,expectedWins,division,conference,year,homeGames,teamId,team,awayGames,total
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Southland,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2377,McNeese,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}",0,,Mountain East,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2699,West Liberty,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}",0,South,Northern Sun,2021,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2587,Southwest Minnesota State,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}",0,Western,Pennsylvania State Athletic,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",611,Seton Hill,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",6.6,Mountain,Mountain West,2021,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",68,Boise State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,Lone Star,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2201,Eastern New Mexico,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,Pioneer,2021,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2900,St. Thomas (MN),"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Great Lakes,2021,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",2586,Southwest Baptist,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,West,SWAC,2021,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}",2755,Grambling,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,AWC,2021,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2198,Eastern Kentucky,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0.1,,NEC,2021,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2681,Wagner,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,Northern,CIAA,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2804,Chowan,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",8.1,East,SEC,2021,"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",2633,Tennessee,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",6.7,East,Mid-American,2021,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2309,Kent State,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 14, 'wins': 7, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 1, 'losses': 8, 'ties': 0}",0,,Rocky Mountain,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2001,Adams State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}",0,,Great American,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",319,Oklahoma Baptist,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,GLIAC,2021,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",129,Saginaw Valley State,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",0,,GLIAC,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",110254,Davenport,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",7.3,East,American Athletic,2021,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",2116,UCF,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}",0,Eastern,Pennsylvania State Athletic,2021,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2559,Shippensburg,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 9, 'losses': 2, 'ties': 0}"
"{'games': 2, 'wins': 0, 'losses': 2, 'ties': 0}",0,,Independent DII,2021,"{'games': 2, 'wins': 1, 'losses': 1, 'ties': 0}",124180,Bluefield State,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}","{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}",6.9,Coastal,ACC,2021,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",259,Virginia Tech,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",8.5,West,Sun Belt,2021,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2247,Georgia State,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,Big Sky,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2692,Weber State,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}",0,North,Northern Sun,2021,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",132,Bemidji State,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,CAA,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",399,UAlbany,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,NEC,2021,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2803,Bryant,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",4.1,Coastal,ACC,2021,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",150,Duke,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}",0,,Great American,2021,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2927,Southwestern Oklahoma State,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0,West,SIAC,2021,"{'games': 3, 'wins': 0, 'losses': 3, 'ties': 0}",2119,Central State (OH),"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}"
"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",0,,Great Lakes,2021,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}",2911,William Jewell,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",2.9,East,Mid-American,2021,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",2006,Akron,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 2, 'losses': 10, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0,,Ivy,2021,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",159,Dartmouth,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,OVC,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2546,Southeast Missouri State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,South Atlantic,2021,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2331,Lenoir-Rhyne,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,CAA,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2729,William & Mary,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",3.9,East,Mid-American,2021,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",195,Ohio,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",8.3,East,SEC,2021,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",57,Florida,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 13, 'wins': 6, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",3.3,Mountain,Mountain West,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",167,New Mexico,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Southern,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2535,Samford,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}",0,,Mountain East,2021,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2986,Fairmont State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",0,,GLIAC,2021,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",125,Grand Valley State University,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",6.1,West,SEC,2021,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",344,Mississippi State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}",0,,Mid America,2021,"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",2438,Nebraska-Kearney,"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,Great Midwest Athletic,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2316,Kentucky Wesleyan,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Pioneer,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2674,Valparaiso,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}",0,,Great Northwest,2021,"{'games': 2, 'wins': 0, 'losses': 2, 'ties': 0}",2829,Simon Fraser,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,Big Sky,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2502,Portland State,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",9.2,East,Big Ten,2021,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",127,Michigan State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}",0,,Mid America,2021,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2876,Lincoln (MO),"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Pioneer,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",56,Stetson,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,NEC,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2115,Central Connecticut,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 4, 'wins': 4, 'losses': 0, 'ties': 0}",0,,Great Northwest,2021,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2120,Central Washington,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",0.1,,Patriot,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2230,Fordham,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",0,,Rocky Mountain,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2069,Black Hills State,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0.9,,Big Sky,2021,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",331,Eastern Washington,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",3.1,Coastal,ACC,2021,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",59,Georgia Tech,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,Lone Star,2021,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",2025,Angelo State,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 11, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,,Gulf South,2021,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2698,West Georgia,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",8.2,West,Conference USA,2021,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2638,UTEP,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}",11.1,,Big 12,2021,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",197,Oklahoma State,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 14, 'wins': 12, 'losses': 2, 'ties': 0}"
"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}",0,Eastern,Pennsylvania State Athletic,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2071,Bloomsburg,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Great Lakes,2021,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2402,Missouri S&T,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0,,NEC,2021,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2529,Sacred Heart,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",4.3,West,American Athletic,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2655,Tulane,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 2, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",8.3,West,Mid-American,2021,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2117,Central Michigan,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}",0,,Great American,2021,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",200,Southern Nazarene,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0.4,,Southland,2021,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2545,SE Louisiana,"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 9, 'losses': 4, 'ties': 0}"
"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",0,,Patriot,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2142,Colgate,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,,AWC,2021,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}",2320,Lamar,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 10, 'wins': 1, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Great Midwest Athletic,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",308,Ashland,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",10.1,Mountain,Mountain West,2021,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",2005,Air Force,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,West,SIAC,2021,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2396,Miles College,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}"
"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",0,,Patriot,2021,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}",46,Georgetown,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}"
"{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}",0,Western,Pennsylvania State Athletic,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2385,Mercyhurst,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Lone Star,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2658,Texas A&M-Kingsville,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}",10.9,East,American Athletic,2021,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",2132,Cincinnati,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}","{'games': 14, 'wins': 13, 'losses': 1, 'ties': 0}"
"{'games': 10, 'wins': 7, 'losses': 3, 'ties': 0}",9.8,North,Pac-12,2021,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",2483,Oregon,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 10, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Great Lakes,2021,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",2654,Truman State,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}",10.2,South,Pac-12,2021,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",254,Utah,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 14, 'wins': 10, 'losses': 4, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,Wisconsin,2021,"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",2740,Wisconsin-Lacrosse,"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}","{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}"
"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}",0,,Mountain East,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2707,West Virginia State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 9, 'losses': 0, 'ties': 0}",9,East,Sun Belt,2021,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",309,Louisiana,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 14, 'wins': 13, 'losses': 1, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,East,SIAC,2021,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",60,Morehouse College,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,SIAC,2021,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",2206,Edward Waters,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 3, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",0,,Ivy,2021,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",172,Cornell,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 2, 'losses': 8, 'ties': 0}"
"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",0,,Great Lakes,2021,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",2292,Indianapolis,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0.3,,Big South,2021,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2127,Charleston Southern,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,,Rocky Mountain,2021,"{'games': 8, 'wins': 8, 'losses': 0, 'ties': 0}",2146,Colorado School Of Mines,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 14, 'wins': 12, 'losses': 2, 'ties': 0}"
"{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}",0,,Mid America,2021,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",2231,Fort Hays State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
